
1675317118579 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317119352 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317170146 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317170611 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199613 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317199982 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199984 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317200357 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317302718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317303162 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317445246 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317446245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.4, 'chp': -0.04, 'lp': 17608.9, 'spread': 0.0, 'ask': 17608.9, 'bid': 17608.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675317420, 'o': 17610.1, 'h': 17610.65, 'l': 17606.5, 'c': 17608.9, 'v': 0, 'tf': '11:27'}}}]}

1675332177373 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332177723 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332120, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:32'}}}]}

1675332179377 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332179710 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332181376 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332181800 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332183371 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332183695 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332185386 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332185735 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332187412 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332187833 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332189399 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332189773 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332191408 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332191855 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332193412 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332193839 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332195427 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332195807 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332197425 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332197784 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332199420 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332199841 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332201432 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332201785 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332203432 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332203850 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332205445 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332205880 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332207453 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332207819 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332209470 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332209818 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332211483 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332211913 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332213498 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332213871 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332215511 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332215871 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332217534 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332217925 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332219539 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332219905 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332221553 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332221933 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332223559 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332223951 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332225584 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332225935 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332227576 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332227917 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332229575 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332229992 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332231575 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332232002 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332233582 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332233950 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

1675332235572 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332235961 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.9, 'chp': -0.03, 'lp': 17610.4, 'spread': 0.0, 'ask': 17610.4, 'bid': 17610.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332180, 'o': 17610.4, 'h': 17610.4, 'l': 17610.4, 'c': 17610.4, 'v': 0, 'tf': '15:33'}}}]}

